Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV,InternetService_DSL,InternetService_Fiber Optic,InternetService_NoInternet
13.4046,21200.76,0,1,831.986868,0,1,1,0,0,0,0,1
5.269672,22540.94,0,0,1087.358783,0,0,0,1,0,1,0,0
12.73982,59532.16,1,1,503.6435762,0,0,1,0,1,0,1,0
13.27497461,47218.76,2,1,2601.095159,0,0,1,1,1,0,1,0
6.947436,50930.19,0,0,5998.967483,0,0,0,1,1,0,1,0
9.150618042,740.66,1,0,1081.14434,0,0,0,0,0,0,0,1
6.252401,20613.16,1,0,945.7273128,1,1,1,0,1,1,0,0
7.643621222,23288.22,0,1,2021.782055,0,0,0,0,1,1,0,0
6.130264,53936.98,0,2,2592.211229,0,0,0,1,0,1,0,0
9.942912,15397.08,1,0,4849.400123,0,1,0,0,1,0,0,1
13.10202,48112.75,2,0,832.638565,0,0,1,0,0,0,0,1
7.471035,24997.36,2,0,3347.326138,0,0,1,0,0,0,0,1
9.447473,20845.37,0,0,6136.653635,0,0,0,0,1,0,0,1
10.11802,57501.66,0,0,5411.328838,0,1,1,0,1,0,1,0
11.24519,16959.6,2,1,5797.577084,0,0,1,0,0,0,1,0
15.39942,48656.13,1,0,6435.760627,0,1,0,1,0,1,0,0
10.00402,6034.37,0,0,1967.928007,0,1,0,1,1,1,0,0
18.1533,69086.32,1,0,5917.583628,0,1,1,0,1,1,0,0
5.257295,46339.12,0,1,1097.407168,0,1,1,1,0,1,0,0
9.403453,27450.8,2,0,1501.794265,0,1,1,1,1,0,1,0
10.12925966,21599.91,2,0,975.7615787,0,0,0,1,0,0,0,1
7.750073,15481.45,0,0,6768.49967,0,0,0,1,0,1,0,0
8.73353,38764.7,1,1,655.1704765,0,0,1,0,0,0,0,1
3.270977,74516.19,1,0,5739.855932,1,0,1,1,0,0,0,1
11.24791,100861.7,0,1,2261.179586,0,0,0,1,0,0,1,0
4.826642,6908.55,1,0,1450.84591,0,0,0,0,1,1,0,0
12.17642,68793.34,0,1,814.9942633,0,0,0,0,0,0,1,0
9.321060469,4803.58,0,0,1163.407505,0,0,1,0,0,0,1,0
4.295919,20288.57,2,0,5434.730554,0,1,0,0,1,1,0,0
7.197275,33138.54,0,0,678.2257258,0,0,1,0,0,0,0,1
4.817687941,39373.92,2,0,1100.161591,0,1,0,0,0,0,1,0
8.780371,20611.13,1,0,1207.589721,0,0,0,0,0,0,1,0
9.267577,49233.98,0,1,739.280489,0,0,0,1,1,0,0,1
8.081801,62174.76,0,1,5579.99579,1,0,0,1,0,0,0,1
12.47126,71588.69,0,1,1215.186143,1,1,0,1,1,0,1,0
4.789545,39830.33,1,1,6735.268525,0,0,1,1,1,1,0,0
9.340315,15189.38,1,0,5686.820908,0,0,1,0,1,0,1,0
10.80374,37552.63,1,0,1861.838695,0,0,1,1,0,0,0,1
13.84188,13741.46,1,0,6129.960354,0,0,0,1,0,0,1,0
14.38651,41361.07,0,1,3989.844733,0,0,1,0,1,0,1,0
12.58464,102544.2,0,0,4630.380688,0,0,1,0,1,1,0,0
7.003919,30122.01,0,0,5681.838688,0,0,0,0,0,1,0,0
12.71615,53940.16,3,0,1005.757327,0,1,1,0,1,0,0,1
7.013219,9771.32,0,1,5901.269005,0,0,1,0,1,0,1,0
11.21614,11319.52,1,0,4733.327376,0,0,1,0,1,1,0,0
6.884662093,26031.22,2,1,722.0878256,0,0,0,1,0,0,1,0
4.316379108,30434.99,2,0,1795.290082,0,1,0,1,1,0,0,1
11.31545,13899.94,0,0,4747.190141,0,0,1,0,0,1,0,0
10.18517,47512.7,1,0,5543.326997,1,0,0,0,1,1,0,0
5.482104,30712.74,0,0,6537.94242,0,1,0,0,1,1,0,0
8.478086,26385.01,1,0,592.6545248,1,0,1,0,0,0,1,0
8.595822,12119.43,3,0,4522.22905,0,1,0,0,0,0,1,0
7.823397558,38028.33,1,1,1344.718981,0,1,0,0,1,0,1,0
17.99204,24654.14,2,1,1010.477682,0,0,0,0,0,0,1,0
12.20023,33869.92,1,0,381.1393824,0,0,0,0,1,0,1,0
8.256297,43174.81,1,0,5767.046848,0,1,0,0,0,0,1,0
11.16856,83910.59,1,0,4882.901543,0,0,1,0,0,0,1,0
8.497383,9273.52,1,1,5631.487821,1,1,1,1,0,0,1,0
9.042231,24588.75,1,0,6061.493639,0,1,1,0,1,0,1,0
14.00312,54508.92,1,1,6322.625755,1,0,0,0,1,0,1,0
11.34414273,97057.93,0,1,391.7847619,0,0,1,0,0,0,0,1
10.72904959,5418.19,0,1,1313.686109,0,0,1,1,1,0,0,1
7.295501,13218.2,1,3,5774.350984,0,0,1,0,1,1,0,0
6.291111,29240.82,2,0,5364.761472,0,1,0,1,1,1,0,0
10.1263974,24260.11,1,0,1177.455135,1,0,0,0,0,1,0,0
7.742301,84067.95,0,0,1928.36236,0,0,0,1,0,0,1,0
11.29355,31722.2,1,1,6348.492212,0,0,1,0,0,1,0,0
8.291987,67720.61,0,0,5209.85908,0,0,1,0,0,0,1,0
5.954961,95454.27,1,0,6035.974102,1,0,1,1,1,1,0,0
11.34172,22715.5,0,1,5806.242503,1,1,0,1,0,0,1,0
15.23751,30605.32,2,0,5317.014241,0,0,1,1,0,0,0,1
3.605531,29453.49,1,1,6277.222751,0,0,0,1,0,1,0,0
10.02323853,20841.67,2,1,1196.870152,1,0,1,0,1,0,1,0
7.048181,12734.05,1,0,6257.08697,0,1,0,1,0,0,1,0
10.51853461,46854.5,0,0,2035.008705,0,0,1,0,0,1,0,0
7.344589,52413.54,0,0,6519.120707,1,1,0,1,0,0,0,1
11.9086306,77291.95,0,0,794.9581116,1,0,1,1,0,1,0,0
6.754316,7826.14,1,2,719.7255006,0,0,1,1,1,0,0,1
9.008013496,16921.75,1,0,1503.123653,0,0,0,0,1,0,0,1
10.16254,16314.59,0,0,1638.620437,0,0,1,0,0,1,0,0
11.98417084,20680.56,1,1,2193.593711,0,1,1,0,1,1,0,0
9.624033,48908.22,3,0,5916.705233,0,1,0,1,1,0,0,1
9.587984,17373.47,0,0,1318.027865,0,1,1,1,1,0,1,0
10.74227,26838.78,0,0,1217.367061,0,0,0,1,0,0,0,1
12.12132,39240.76,0,3,5580.693234,0,1,0,0,0,0,0,1
9.842896,13683.98,2,0,1406.070492,0,0,1,0,1,0,0,1
9.692251,16409.81,0,0,944.6151981,0,1,1,0,1,1,0,0
13.46568,16499.16,0,1,6364.501793,0,1,0,1,0,0,1,0
